,state/region,ages,year,population,state
1291,MT,total,1994,861306.0,Montana
1292,MT,total,1991,809680.0,Montana
1293,MT,under18,1991,225259.0,Montana
1294,MT,under18,1990,223677.0,Montana
1295,MT,total,1990,800204.0,Montana
1296,NE,under18,1990,430068.0,Nebraska
1297,NE,total,1990,1581660.0,Nebraska
1298,NE,total,1991,1595919.0,Nebraska
1299,NE,under18,1991,434525.0,Nebraska
1300,NE,under18,1994,442589.0,Nebraska
1301,NE,total,1994,1639041.0,Nebraska
1302,NE,total,1993,1625590.0,Nebraska
1303,NE,under18,1993,439313.0,Nebraska
1304,NE,under18,1992,436378.0,Nebraska
1305,NE,total,1992,1611687.0,Nebraska
1306,NE,under18,1996,446841.0,Nebraska
1307,NE,total,1996,1673740.0,Nebraska
1308,NE,total,1995,1656993.0,Nebraska
1309,NE,under18,1995,444418.0,Nebraska
1310,NE,under18,1998,451192.0,Nebraska
1311,NE,total,1998,1695817.0,Nebraska
1312,NE,total,1997,1686418.0,Nebraska
1313,NE,under18,1997,450076.0,Nebraska
1314,NE,total,1999,1704764.0,Nebraska
1315,NE,under18,1999,451047.0,Nebraska
1316,NE,total,2000,1713820.0,Nebraska
1317,NE,under18,2000,450380.0,Nebraska
1318,NE,total,2001,1719836.0,Nebraska
1319,NE,under18,2001,448307.0,Nebraska
1320,NE,total,2002,1728292.0,Nebraska
1321,NE,under18,2002,447714.0,Nebraska
1322,NE,total,2004,1749370.0,Nebraska
1323,NE,under18,2004,448360.0,Nebraska
1324,NE,total,2003,1738643.0,Nebraska
1325,NE,under18,2003,447444.0,Nebraska
1326,NE,total,2006,1772693.0,Nebraska
1327,NE,under18,2006,450098.0,Nebraska
1328,NE,total,2005,1761497.0,Nebraska
1329,NE,under18,2005,448918.0,Nebraska
1330,NE,total,2008,1796378.0,Nebraska
1331,NE,under18,2008,453787.0,Nebraska
1332,NE,total,2007,1783440.0,Nebraska
1333,NE,under18,2007,451946.0,Nebraska
1334,NE,under18,2013,464348.0,Nebraska
1335,NE,total,2009,1812683.0,Nebraska
1336,NE,under18,2009,456543.0,Nebraska
1337,NE,total,2013,1868516.0,Nebraska
1338,NE,total,2010,1829838.0,Nebraska
1339,NE,under18,2010,459621.0,Nebraska
1340,NE,total,2011,1841749.0,Nebraska
1341,NE,under18,2011,460872.0,Nebraska
1342,NE,under18,2012,462673.0,Nebraska
1343,NE,total,2012,1855350.0,Nebraska
1344,NV,total,2012,2754354.0,Nevada
1345,NV,under18,2012,659655.0,Nevada
1346,NV,under18,2011,659236.0,Nevada
1347,NV,total,2011,2717951.0,Nevada
1348,NV,under18,2010,663180.0,Nevada
1349,NV,total,2010,2703230.0,Nevada
1350,NV,total,2013,2790136.0,Nevada
1351,NV,total,2009,2684665.0,Nevada
1352,NV,under18,2009,666041.0,Nevada
1353,NV,under18,2013,661605.0,Nevada
1354,NV,total,2007,2601072.0,Nevada
1355,NV,under18,2007,654053.0,Nevada
1356,NV,total,2008,2653630.0,Nevada
1357,NV,under18,2008,662621.0,Nevada
1358,NV,total,2005,2432143.0,Nevada
1359,NV,under18,2005,611595.0,Nevada
1360,NV,total,2006,2522658.0,Nevada
1361,NV,under18,2006,634403.0,Nevada
1362,NV,total,2003,2248850.0,Nevada
1363,NV,under18,2003,568963.0,Nevada
1364,NV,total,2004,2346222.0,Nevada
1365,NV,under18,2004,591314.0,Nevada
1366,NV,total,2002,2173791.0,Nevada
1367,NV,under18,2002,552816.0,Nevada
1368,NV,total,2001,2098399.0,Nevada
1369,NV,under18,2001,534708.0,Nevada
1370,NV,total,1999,1934718.0,Nevada
1371,NV,under18,1999,493701.0,Nevada
1372,NV,total,2000,2018741.0,Nevada
1373,NV,under18,2000,516018.0,Nevada
1374,NV,total,1997,1764104.0,Nevada
1375,NV,under18,1997,443626.0,Nevada
1376,NV,under18,1998,469424.0,Nevada
1377,NV,total,1998,1853192.0,Nevada
1378,NV,total,1995,1581578.0,Nevada
1379,NV,under18,1995,396223.0,Nevada
1380,NV,under18,1996,419133.0,Nevada
1381,NV,total,1996,1666320.0,Nevada
1382,NV,under18,1992,337396.0,Nevada
1383,NV,total,1992,1351367.0,Nevada
1384,NV,total,1993,1411215.0,Nevada
1385,NV,under18,1993,354990.0,Nevada
1386,NV,under18,1994,376745.0,Nevada
1387,NV,total,1994,1499298.0,Nevada
1388,NV,total,1991,1296172.0,Nevada
1389,NV,under18,1991,325033.0,Nevada
1390,NV,under18,1990,316406.0,Nevada
1391,NV,total,1990,1220695.0,Nevada
1392,NH,under18,1990,277454.0,New Hampshire
1393,NH,total,1990,1112384.0,New Hampshire
1394,NH,total,1991,1109929.0,New Hampshire
1395,NH,under18,1991,281127.0,New Hampshire
1396,NH,under18,1994,295563.0,New Hampshire
1397,NH,total,1994,1142561.0,New Hampshire
1398,NH,total,1993,1129458.0,New Hampshire
1399,NH,under18,1993,290409.0,New Hampshire
1400,NH,under18,1992,286314.0,New Hampshire
1401,NH,total,1992,1117785.0,New Hampshire
1402,NH,under18,1996,300161.0,New Hampshire
1403,NH,total,1996,1174719.0,New Hampshire
1404,NH,total,1995,1157561.0,New Hampshire
1405,NH,under18,1995,298246.0,New Hampshire
1406,NH,under18,1998,307292.0,New Hampshire
1407,NH,total,1998,1205941.0,New Hampshire
1408,NH,total,1997,1189425.0,New Hampshire
1409,NH,under18,1997,302834.0,New Hampshire
1410,NH,total,2000,1239882.0,New Hampshire
1411,NH,under18,2000,310352.0,New Hampshire
1412,NH,total,1999,1222015.0,New Hampshire
1413,NH,under18,1999,308423.0,New Hampshire
1414,NH,total,2001,1255517.0,New Hampshire
1415,NH,under18,2001,311877.0,New Hampshire
1416,NH,total,2002,1269089.0,New Hampshire
1417,NH,under18,2002,312743.0,New Hampshire
1418,NH,total,2004,1290121.0,New Hampshire
1419,NH,under18,2004,309243.0,New Hampshire
1420,NH,total,2003,1279840.0,New Hampshire
1421,NH,under18,2003,311412.0,New Hampshire
1422,NH,total,2005,1298492.0,New Hampshire
1423,NH,under18,2005,307403.0,New Hampshire
1424,NH,total,2006,1308389.0,New Hampshire
1425,NH,under18,2006,305169.0,New Hampshire
1426,NH,total,2008,1315906.0,New Hampshire
1427,NH,under18,2008,296029.0,New Hampshire
