id,name,index,size,number,drawingno
2520505007,1,11,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R79-02_1
2520505009,1,11,T.C.B UNI 5931-67-8.8 M8 X 40,1,65NG00R79-02_1
0NG8883,1,12, ,1,65NG00R79-02_1
0NG8828,1,13, ,1,65NG00R79-02_1
0NG4053,1,14, ,1,65NG00R79-02_1
0NG8829,1,15, ,1,65NG00R79-02_1
0NG8822,1,16, ,1,65NG00R79-02_1
0NG8834,1,17, ,1,65NG00R79-02_1
2520607101,1,18,T.S UNI 6109     10CR13 M6 X 10,1,65NG00R79-02_1
ONG695,1,19, ,1,65NG00R79-02_1
0NG8827,1,20, ,1,65NG00R79-02_1
0NG2286,1,1, ,1,65NG00R79-03_1
0NG9414,1,2, ,1,65NG00R79-03_1
0NG8832,1,3, ,1,65NG00R79-03_1
ONG2248,1,4, ,1,65NG00R79-03_1
0NG8826,1,5, ,1,65NG00R79-03_1
0NG8895,1,6, ,1,65NG00R79-03_1
0NG8877,1,7, ,1,65NG00R79-03_1
0NG8825,1,8, ,1,65NG00R79-03_1
2520705003,1,9,T.S.B UNI 5933-67-10.9 M6 X 14,1,65NG00R79-03_1
0NG8831,1,10, ,1,65NG00R79-03_1
2520505104,1,11,T.C.B UNI 5931-67-X10CR13 M8 X 20,1,65NG00R79-03_1
0NG8905,1,12, ,1,65NG00R79-03_1
2520503020,1,13,T.C.B UNI 5931-67-8.8 M5 X 8,1,65NG00R79-03_1
0NG8824,1,14, ,1,65NG00R79-03_1
2520510104,1,15,T.C.B CALIBRATA UNBRAKO M6/8 X 12,1,65NG00R79-03_1
4001027021,1,16, ,1,65NG00R79-03_1
2519530006,1,17,GUK/10/25,1,65NG00R79-03_1
0NG2259,1,18, ,1,65NG00R79-03_1
2513102049,1,19,"GACO OR 3100 (2,62X25,07)",1,65NG00R79-03_1
0NG2324,1,20, ,1,65NG00R79-03_1
ONG2266,1,21, ,1,65NG00R79-03_1
2520504106,1,22,T.C.B UNI 5931-67-X10CR13 M6 X 20,1,65NG00R79-03_1
2519601006,1,23,"UNI 65926,4 X 12 X 1,6",1,65NG00R79-03_1
0NG120,1,1, ,1,65NG00R8-01_2
2509202053,1,2,INA NK 40/20,1,65NG00R8-01_2
2514001007,1,3,"17X22X1,5",1,65NG00R8-01_2
2514203019,1,4,"CILINDRICO DIN 908 M16X1,5 5.8",1,65NG00R8-01_2
0NG118,1,1, ,1,65NG00R8-02_2
2509208116,1,2,INTERNO IR 35X40X20,1,65NG00R8-02_2
0NG117,1,3, ,1,65NG00R8-02_2
2519773002,1,4,DIN 6325 5 X 12,1,65NG00R8-02_2
0NG879,1,5, ,1,65NG00R8-02_2
0NG129,1,6, ,1,65NG00R8-02_2
2508301021,1,7,INA KRV 26 X,1,65NG00R8-02_2
2519521012,1,8,M10X1 UNI 7474-5S,1,65NG00R8-02_2
2519530006,1,9,GUK/10/25,1,65NG00R8-02_2
0NG127,1,1, ,1,65NG00R8-03_2
2508121011,1,2,"3210 (50X90X30,2)",1,65NG00R8-03_2
2509213006,1,3,NKIA 5906 (30X47X23),1,65NG00R8-03_2
2519776008,1,4,DIN 6325 8 X 50,1,65NG00R8-03_2
0NG121,1,5, ,1,65NG00R8-03_2
2520704001,1,6,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R8-03_2
0NG7673,1,7, ,1,65NG00R8-03_2
0NG880,1,8, ,1,65NG00R8-03_2
0NG128,1,1, ,1,65NG00R8-04_2
2508301021,1,2,INA KRV 26 X,1,65NG00R8-04_2
2519521012,1,3,M10X1 UNI 7474-5S,1,65NG00R8-04_2
2509208104,1,4,INTERNO IR,1,65NG00R8-04_2
2513102049,1,5,"GACO OR 3100 (2,62X25,07)",1,65NG00R8-04_2
2519536010,1,6,KUSO MRR M15 X 1,1,65NG00R8-04_2
0NG238,1,1, ,1,65NG00R8-05_2
2509213006,1,2,NKIA 5906 (30X47X23),1,65NG00R8-05_2
0NG126,1,3, ,1,65NG00R8-05_2
0NG136,1,4, ,1,65NG00R8-05_2
2513101256,1,5,35X52X7,1,65NG00R8-05_2
2519104043,1,6,SEEGER I 52 UNI 7437,1,65NG00R8-05_2
0NG119,1,7, ,1,65NG00R8-05_2
0NG113,1,8, ,1,65NG00R8-05_2
0NG135,1,9, ,1,65NG00R8-05_2
0NG112,1,10, ,1,65NG00R8-05_2
2509208090,1,11,IR 25X30X20,1,65NG00R8-05_2
0NG137,1,12, ,1,65NG00R8-05_2
2519530008,1,13,"GUK 35X1,5",1,65NG00R8-05_2
2520505014,1,14,T.C.B UNI 5931-67-8.8 M8 X 65,1,65NG00R8-05_2
2514001007,1,15,"17X22X1,5",1,65NG00R8-05_2
2514203019,1,16,"CILINDRICO DIN 908 M16X1,5 5.8",1,65NG00R8-05_2
0NG7485,1,1, ,1,65NG00R8-06_2
0NG114,1,2, ,1,65NG00R8-06_2
2513107008,1,3,"GACO OR 2200 (1,78X50,52)",1,65NG00R8-06_2
0NG123,1,4, ,1,65NG00R8-06_2
2513101152,1,5,ROLF 35X47X 7,1,65NG00R8-06_2
2509208104,1,6,INTERNO IR,1,65NG00R8-06_2
0NG125,1,7, ,1,65NG00R8-06_2
0NG7484,1,8, ,1,65NG00R8-06_2
2509211126,1,9,A RULLINI HK1014 2RS,1,65NG00R8-06_2
0NG7252,1,10, ,1,65NG00R8-06_2
2520703012,1,11,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R8-06_2
0NG122,1,12, ,1,65NG00R8-06_2
0NG132,1,1, ,1,65NG00R8-07_2
0NG138,1,2, ,1,65NG00R8-07_2
0NG133,1,3, ,1,65NG00R8-07_2
2520503004,1,4,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R8-07_2
0NG130,1,5, ,1,65NG00R8-07_2
2519773004,1,6,DIN 6325 5 X 16,1,65NG00R8-07_2
2520503011,1,7,T.C.B UNI 5931-67-8.8 M5 X 40,1,65NG00R8-07_2
2520704008,1,8,T.S.B.UNI 5933-67-10.9M5 X 25,1,65NG00R8-07_2
0NG131,1,9, ,1,65NG00R8-07_2
2519521003,1,10,AUTOBLOCCANTE M5 UNI 7474-5S,1,65NG00R8-07_2
0NG124,1,11, ,1,65NG00R8-07_2
2519776005,1,12,CILINDRICA UNI 6364-A 8 X 25,1,65NG00R8-07_2
2509211126,1,13,A RULLINI HK1014 2RS,1,65NG00R8-07_2
2520505005,1,14,T.C.B UNI 5931-67-8.8 M8 X 22,1,65NG00R8-07_2
2520505016,1,15,T.C.B UNI 5931-67-8.8M8 X 75,1,65NG00R8-07_2
0NG115,1,1, ,1,65NG00R8-08_2
2520503002,1,2,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R8-08_2
2513107028,1,3,"GACO OR 3325 (2,62X82,22)",1,65NG00R8-08_2
2513107027,1,4,"OR 3300          (2,62X75,87)",1,65NG00R8-08_2
2508124013,1,5,NU1008 (40X68X15),1,65NG00R8-08_2
2519104051,1,6,SEEGER I 68,1,65NG00R8-08_2
0NG116,1,7, ,1,65NG00R8-08_2
2519536014,1,8,"KUSO MRR M25 X 1,5",1,65NG00R8-08_2
0NG9518,1,1, ,1,65NG00R80-01_2
0NG9369,1,2, ,1,65NG00R80-01_2
0NG10330,1,3, ,1,65NG00R80-01_2
2520501102,1,4,T.C.B UNI 5931 M3 X 6,1,65NG00R80-01_2
0NG9363,1,5, ,1,65NG00R80-01_2
0NG9365,1,6, ,1,65NG00R80-01_2
0NG9517,1,7, ,1,65NG00R80-01_2
0NG9372,1,8, ,1,65NG00R80-01_2
0NG9364,1,9, ,1,65NG00R80-01_2
2513107005,1,10,"GACO OR 2162     (1,78X41,00)",1,65NG00R80-01_2
0NG9519,1,11, ,1,65NG00R80-01_2
2513102071,1,12,"GACO OR 3237 (2,62X60,00)",1,65NG00R80-01_2
0NG9520,1,13, ,1,65NG00R80-01_2
0NG9516,1,14, ,1,65NG00R80-01_2
0NG9957,1,15, ,1,65NG00R80-01_2
2520504110,1,16,T.C.B. UNI 5931-67-X10CR13 M6 X 35,1,65NG00R80-01_2
0NG9960,1,17, ,1,65NG00R80-01_2
2520504104,1,18,T.C.B UNI 5931-67-X10CR13 M6 X 16,1,65NG00R80-01_2
0NG10331,1,19, ,1,65NG00R80-01_2
2520501102,1,20,T.C.B UNI 5931 M3 X 6,1,65NG00R80-01_2
0NG10329,1,21, ,1,65NG00R80-01_2
0NG10329,1,22, ,1,65NG00R80-01_2
2520552035,1,23,UNI-ISO 7380 M 5 X 8,1,65NG00R80-01_2
2520504106,1,24,T.C.B UNI 5931-67-X10CR13 M6 X 20,1,65NG00R80-01_2
0NG9752,1,1, ,1,65NG00R81-01_3
2520903017,1,2,S.T.B 12.9 M5 X 5,1,65NG00R81-01_3
2520510104,1,3,T.C.B CALIBRATA UNBRAKO M6/8 X 12,1,65NG00R81-01_3
2520505005,1,4,T.C.B UNI 5931-67-8.8 M8 X 22,1,65NG00R81-01_3
2520504103,1,5,T.C.B. UNI 5931-67-X10CR13 M6 X 14,1,65NG00R81-01_3
0NG8520,1,1, ,1,65NG00R81-02_1
2519779006,1,2,DIN 6325 12 X 35,1,65NG00R81-02_1
2508211005,1,3,12E7X16X18 (10+2),1,65NG00R81-02_1
0NG8523,1,4, ,1,65NG00R81-02_1
2520505010,1,5,T.C.B UNI 5931-67-8.8 M8 X 45,1,65NG00R81-02_1
0NG8519,1,6, ,1,65NG00R81-02_1
2520504015,1,7,T.C.B UNI 5931-67-8.8 M6 X 60,1,65NG00R81-02_1
0NG8522,1,8, ,1,65NG00R81-02_1
0NG8521,1,9, ,1,65NG00R81-02_1
2520504004,1,10,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R81-02_1
0NG9776,1,1, ,1,65NG00R81-03_1
2520903001,1,2,S.T.B UNI 5923-67-12.9 M5 X 6,1,65NG00R81-03_1
2516001505,1,3,STABILUS 084115,1,65NG00R81-03_1
2519780007,1,4,UNI6364-B 8X32,1,65NG00R81-03_1
2520505006,1,5,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R81-03_1
0NG8526,1,1, ,1,65NG00R81-04_1
2516527101,1,2,GN 425-88-CR,1,65NG00R81-04_1
2520503102,1,3,T.C.B UNI 5931-67-X10CR13 M5 X 12,1,65NG00R81-04_1
2538205020,1,4, ,1,65NG00R81-04_1
2519502005,1,5,UNI 5588-65 6S   M6 X 5,1,65NG00R81-04_1
0NG4380,1,6, ,1,65NG00R81-04_1
2520405015,1,7,T.C UNI 6107-67 4.8 M4 X 30,1,65NG00R81-04_1
0NG4379,1,8, ,1,65NG00R81-04_1
0NG9618,1,1, ,1,65NG00R81-05_1
2516101008,1,2,UNIFAST 255-98-03,1,65NG00R81-05_1
2516101012,1,3,UNIFAST ART.200-0628,1,65NG00R81-05_1
2516101011,1,4, ,1,65NG00R81-05_1
0NG8539,1,1, ,1,65NG00R81-06_1
0NG4032,1,1, ,1,65NG00R82-01_2
0NG7176,1,1, ,1,65NG00R82-02_2
0NG7175,1,2, ,1,65NG00R82-02_2
G3813,1,1, ,1,65NG00R83-01_2
2508103006,1,2,6002-2RS1(15X32X9),1,65NG00R83-01_2
G3811,1,3, ,1,65NG00R83-01_2
2520552031,1,4,T.B.BOMBATA UNI-ISO 7380 M 4 X 8,1,65NG00R83-01_2
0NG7296,1,5, ,1,65NG00R83-01_2
G3814,1,6, ,1,65NG00R83-01_2
G3812,1,7, ,1,65NG00R83-01_2
G3785,1,8, ,1,65NG00R83-01_2
2519530001,1,9,GUK/10/10 MC,1,65NG00R83-01_2
G3801,1,10, ,1,65NG00R83-01_2
G8512,1,11, ,1,65NG00R83-01_2
2508103005,1,12,6001-2RS1(12X28X8),1,65NG00R83-01_2
0NG3978,1,13, ,1,65NG00R83-01_2
0NG3800,1,1, ,1,65NG00R83-02_2
0NG3789,1,2, ,1,65NG00R83-02_2
2520705002,1,3,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R83-02_2
0NG3786,1,4, ,1,65NG00R83-02_2
2520504004,1,5,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R83-02_2
0NG3799,1,6, ,1,65NG00R83-02_2
2520705002,1,7,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R83-02_2
0NG9656,1,8, ,1,65NG00R83-02_2
0NG3778,1,9, ,1,65NG00R83-02_2
0NG3787,1,1, ,1,65NG00R83-03_2
2508121154,1,2,3818-2RS(90X115X19),1,65NG00R83-03_2
2509211015,1,3,DHK25202RS=HK2520 2RS (25X32X20),1,65NG00R83-03_2
2513901300,1,4,FESTO EV-32-5 COD.150685,1,65NG00R83-03_2
2513904091,1,5, ,1,65NG00R83-03_2
2520503001,1,6,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R83-03_2
0NG3788,1,7, ,1,65NG00R83-03_2
2513933020,1,8,31010409 TUBO D.4 M3,1,65NG00R83-03_2
0NG3807,1,9, ,1,65NG00R83-03_2
0NG3806,1,10, ,1,65NG00R83-03_2
0NG3790,1,4, ,1,65NG00R83-04_2
2520504007,1,5,T.C.B UNI 5931-67-8.8 M6 X 22,1,65NG00R83-04_2
0NG3791,1,6, ,1,65NG00R83-04_2
0NG3792,1,7, ,1,65NG00R83-04_2
2520704007,1,8,T.S.B UNI 5933-67-10.9 M5 X 22,1,65NG00R83-04_2
0NG3806,1,9, ,1,65NG00R83-04_2
0NG3794,1,1, ,1,65NG00R83-05_2
2508103006,1,2,6002-2RS1(15X32X9),1,65NG00R83-05_2
2519774011,1,3,VICTORIA DIN 6325 - 6X16,1,65NG00R83-05_2
0NG3795,1,4, ,1,65NG00R83-05_2
2520504004,1,5,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R83-05_2
0NG3793,1,7, ,1,65NG00R83-05_2
0NG3804,1,8, ,1,65NG00R83-05_2
2519601005,1,9,"UNI 6592 5,3 X 10 X 1",1,65NG00R83-05_2
2520503001,1,10,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R83-05_2
0NG4355,1,11, ,1,65NG00R83-05_2
0NG3821,1,12, ,1,65NG00R83-05_2
2520501004,1,13,T.C.B UNI 5931-67-8.8 M3 X 10,1,65NG00R83-05_2
2539502036,1,14,BINDER 79-3408-45-03,1,65NG00R83-05_2
0NG7304,1,1, ,1,65NG00R84-01_1
2508207323,1,2,GLISSEC 18F8/25X20,1,65NG00R84-01_1
0NG7289,1,3, ,1,65NG00R84-01_1
0NG7290,1,4, ,1,65NG00R84-01_1
2519774009,1,5,DIN 6325 6 X 50,1,65NG00R84-01_1
0NG7288,1,6, ,1,65NG00R84-01_1
2520704001,1,7,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R84-01_1
0NG7291,1,1, ,1,65NG00R84-02_1
0NG7292,1,2, ,1,65NG00R84-02_1
2519773008,1,3,DIN 6325 5 X 25,1,65NG00R84-02_1
0NG7287,1,4, ,1,65NG00R84-02_1
2520504005,1,5,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R84-02_1
2519773008,1,6,DIN 6325 5 X 25,1,65NG00R84-02_1
0NG7286,1,7, ,1,65NG00R84-02_1
2520504005,1,8,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R84-02_1
4001027057,1,9, ,1,65NG00R84-02_1
2519530002,1,10,GUK/10/12MC,1,65NG00R84-02_1
0NG7302,1,1, ,1,65NG00R84-03_1
2519530002,1,2,GUK/10/12MC,1,65NG00R84-03_1
0NG7303,1,3, ,1,65NG00R84-03_1
2520504008,1,4,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R84-03_1
0NG7285,1,5, ,1,65NG00R84-03_1
2546807163,1,6, ,1,65NG00R84-03_1
2520501003,1,7,T.C.B UNI 5931-67-8.8 M3 X 8,1,65NG00R84-03_1
0NG7294,1,1, ,1,65NG00R84-04_1
0NG7293,1,2, ,1,65NG00R84-04_1
2508206901,1,3, ,1,65NG00R84-04_1
0NG8271,1,4, ,1,65NG00R84-04_1
2519601005,1,5,"UNI 6592 5,3 X 10 X 1",1,65NG00R84-04_1
2519520006,1,6,M5 UNI 7473-5S,1,65NG00R84-04_1
2513901024,1,7,ECQ2B 32-30DC,1,65NG00R84-04_1
2520503014,1,8,T.C.B UNI 5931-67-8.8 M5 X 55,1,65NG00R84-04_1
0NG7300,1,9, ,1,65NG00R84-04_1
2520502006,1,10,T.C.B UNI 5931-67-8.8 M4 X 16,1,65NG00R84-04_1
2513933065,1,11,3199 04 10,1,65NG00R84-04_1
0NG7298,1,1, ,1,65NG00R84-05_1
2508103006,1,2,6002-2RS1(15X32X9),1,65NG00R84-05_1
0NG7837,1,3, ,1,65NG00R84-05_1
0NG3812,1,4, ,1,65NG00R84-05_1
2519530001,1,5,GUK/10/10 MC,1,65NG00R84-05_1
0NG7297,1,6, ,1,65NG00R84-05_1
2508103006,1,7,6002-2RS1(15X32X9),1,65NG00R84-05_1
0NG7836,1,8, ,1,65NG00R84-05_1
0NG7301,1,9, ,1,65NG00R84-05_1
0NG7299,1,1, ,1,65NG00R84-06_1
2520552025,1,2,T.B.BOMBATA UNI-ISO 7380 M 6 X 10,1,65NG00R84-06_1
0NG3785,1,3, ,1,65NG00R84-06_1
2519776001,1,4,VICTORIA DIN 6325 8 X 16,1,65NG00R84-06_1
0NG8511,1,5, ,1,65NG00R84-06_1
0NG8512,1,6, ,1,65NG00R84-06_1
0NG4356,1,1, ,1,65NG00R86-01_1
0NG8353,1,2, ,1,65NG00R86-01_1
0NG8353,1,3, ,1,65NG00R86-01_1
2520704011,1,4,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R86-01_1
0NG9793,1,5, ,1,65NG00R86-01_1
2520704011,1,6,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R86-01_1
0NG9795,1,7, ,1,65NG00R86-01_1
2520552026,1,8,T.B.BOMBATA UNI-ISO 7380 M 5 X 10,1,65NG00R86-01_1
0NG8354,1,1, ,1,65NG00R86-02_1
0NG9318,1,2, ,1,65NG00R86-02_1
2519774002,1,3,DIN 6325 6 X 20,1,65NG00R86-02_1
0NG9319,1,4, ,1,65NG00R86-02_1
0NG9320,1,5, ,1,65NG00R86-02_1
2520504006,1,6,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R86-02_1
0NG9312,1,7, ,1,65NG00R86-02_1
2517407011,1,8,KWVE15-V1,1,65NG00R86-02_1
2520502006,1,9,T.C.B UNI 5931-67-8.8 M4 X 16,1,65NG00R86-02_1
0NG8355,1,1, ,1,65NG00R86-03_1
2508103007,1,2,CUSC.6003-2RS1(17X35X10),1,65NG00R86-03_1
4001019052,1,3, ,1,65NG00R86-03_1
0NG8356,1,4, ,1,65NG00R86-03_1
2508103007,1,5,CUSC.6003-2RS1(17X35X10),1,65NG00R86-03_1
2509208029,1,6,INTERNO IR 12X15X16,1,65NG00R86-03_1
4001019052,1,7, ,1,65NG00R86-03_1
0NG9316,1,8, ,1,65NG00R86-03_1
0NG9313,1,9, ,1,65NG00R86-03_1
2520503001,1,10,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R86-03_1
0NG3467,1,11, ,1,65NG00R86-03_1
2509202017,1,12,DNK 15/16=NK 15/16 (15X23X16),1,65NG00R86-03_1
2519530004,1,13,GUK/10/17 MC,1,65NG00R86-03_1
2549501202,1,14,MAE HS200-2231-0220-AG08-A7293,1,65NG00R86-03_1
2510703212,1,15,TECNOINGRANAGGI MP-053,1,65NG00R86-03_1
2519530004,1,17,GUK/10/17 MC,1,65NG00R86-03_1
0NG2515,1,18, ,1,65NG00R86-03_1
2509201002,1,19,K4X7X7TN,1,65NG00R86-03_1
0NG2832,1,20, ,1,65NG00R86-03_1
0NG9317,1,21, ,1,65NG00R86-03_1
0NG2854,1,1, ,1,65NG00R86-04_1
2520504008,1,2,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R86-04_1
2509222070,1,3,7611.040.055 (D1=40;L2=55),1,65NG00R86-04_1
0NG2857,1,4, ,1,65NG00R86-04_1
2520704001,1,5,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R86-04_1
0NG4354,1,6, ,1,65NG00R86-04_1
2542607004,1,7, ,1,65NG00R86-04_1
2519601004,1,8,"UNI 6592 4,3 X 9 X 0,8",1,65NG00R86-04_1
2520552031,1,9,T.B.BOMBATA UNI-ISO 7380 M 4 X 8,1,65NG00R86-04_1
0NG9315,1,10, ,1,65NG00R86-04_1
0NG9314,1,12, ,1,65NG00R86-04_1
2520503001,1,13,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R86-04_1
0NG5962,1,14, ,1,65NG00R86-04_1
25139011515,1,15, ,1,65NG00R86-04_1
2513933051,1,16,3199 06 19,1,65NG00R86-04_1
36610010,1,17, ,1,65NG00R86-04_1
0NG5957,1,21, ,1,65NG00R86-04_1
2520703012,1,22,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R86-04_1
0NG4356,1,23, ,1,65NG00R86-04_1
2519773003,1,24,DIN 6325 5 X 14,1,65NG00R86-04_1
2545711209,1,25, ,1,65NG00R86-04_1
0NG8366,1,1, ,1,65NG00R88-01_2
2529401450,1,2, ,1,65NG00R88-01_2
2519774008,1,3,DIN 6325 6 X 18,1,65NG00R88-01_2
2520504102,1,4,T.C.B. UNI 5931-67-X10CR13 M6 X 12,1,65NG00R88-01_2
2520501104,1,5,T.C.B UNI 5931-67X10CR13 M3 X 10,1,65NG00R88-01_2
0NG10191,1,6, ,1,65NG00R88-01_2
2520703100,1,7,T.S.B-X10CR13 M4 X 8,1,65NG00R88-01_2
0NG10192,1,8, ,1,65NG00R88-01_2
2520501004,1,9,T.C.B UNI 5931-67-8.8 M3 X 10,1,65NG00R88-01_2
2520501103,1,10,T.C.B. UNI 5931-67 X10CR13 M 3 X 8,1,65NG00R88-01_2
2520503005,1,11,T.C.B UNI 5931-67-8.8 M5 X 18,1,65NG00R88-01_2
2529401347,1,12,FIBRA OTT.KEYENCE FS-V21RP,1,65NG00R88-01_2
2529402178,1,13,KEYENCE CZ-11,1,65NG00R88-01_2
0NG10193,1,14, ,1,65NG00R88-01_2
0NG10194,1,15, ,1,65NG00R88-01_2
2520502004,1,16,T.C.B UNI 5931-67-8.8 M4 X 12,1,65NG00R88-01_2
0NG8530,1,1, ,1,65NG00R89-01_1
0NG8531,1,2, ,1,65NG00R89-01_1
0NG8532,1,3, ,1,65NG00R89-01_1
0NG8529,1,4, ,1,65NG00R89-01_1
0NG8528,1,5, ,1,65NG00R89-01_1
0NG8536,1,6, ,1,65NG00R89-01_1
0NG9431,1,7, ,1,65NG00R89-01_1
5822005977,1,8, ,1,65NG00R89-01_1
5822151064,1,9, ,1,65NG00R89-01_1
0NG851,1,1, ,1,65NG00R9-01_2
0NG859,1,2, ,1,65NG00R9-01_2
2519520018,1,3,"AUTOBLOCCANTE M12X1,5 UNI 7473-5S",1,65NG00R9-01_2
2508301022,1,4,INA KR30 PP,1,65NG00R9-01_2
2509214407,1,5,"WS 81108 (42X60X3,5)",1,65NG00R9-01_2
2509208117,1,6,INTERNO IR 35X40X30,1,65NG00R9-01_2
2509212824,1,7,"RAX 735 (35X43X22,2)",1,65NG00R9-01_2
2509208106,1,8,IR 30X35X26,1,65NG00R9-01_2
2520503006,1,8,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R9-01_2
2509212823,1,9,"RAX 740 (40X48X61,5)",1,65NG00R9-01_2
2509214406,1,10,"WS 811 07 (35X52X3,5)",1,65NG00R9-01_2
2519201102,1,11,"K 6006 54,5 X 40,5 X0,6",1,65NG00R9-01_2
0NG1294,1,12, ,1,65NG00R9-01_2
0NG857,1,13, ,1,65NG00R9-01_2
2509208045,1,14,IR 15X20X23,1,65NG00R9-01_2
0NG858,1,15, ,1,65NG00R9-01_2
2519530003,1,16,GUK/10/15 MC,1,65NG00R9-01_2
2519530005,1,17,GUK/20X1,1,65NG00R9-01_2
0NG841,1,18, ,1,65NG00R9-01_2
2520503003,1,19,T.C.B UNI 5931-67-8.8 M5 X 14,1,65NG00R9-01_2
0NG868,1,1, ,1,65NG00R9-02_2
0NG862,1,2, ,1,65NG00R9-02_2
2520504001,1,3,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R9-02_2
0NG869,1,4, ,1,65NG00R9-02_2
2520705002,1,5,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R9-02_2
0NG852,1,6, ,1,65NG00R9-02_2
0NG850,1,7, ,1,65NG00R9-02_2
2520705003,1,8,T.S.B UNI 5933-67-10.9 M6 X 14,1,65NG00R9-02_2
2509207303,1,9,RNA 4902-2RS (20X28X13),1,65NG00R9-02_2
0NG863,1,10, ,1,65NG00R9-02_2
0NG864,1,11, ,1,65NG00R9-02_2
2520504009,1,12,T.C.B UNI 5931-67-8.8 M6 X 30,1,65NG00R9-02_2
0NG865,1,13, ,1,65NG00R9-02_2
0NG5739,1,14, ,1,65NG00R9-02_2
2520703100,1,15,T.S.B-X10CR13 M4 X 8,1,65NG00R9-02_2
0NG5738,1,16, ,1,65NG00R9-02_2
0NG838,1,1, ,1,65NG00R9-03_2
0NG839,1,2, ,1,65NG00R9-03_2
0NG840,1,3, ,1,65NG00R9-03_2
2513102236,1,4,"GACO OR 8725 (6,99X183,52)",1,65NG00R9-03_2
2513102154,1,5,"GACO OR 4675 (3,53X171)",1,65NG00R9-03_2
2520506004,1,6,T.C.B UNI 5931-67-8.8 M10 X 20,1,65NG00R9-03_2
2520312008,1,7,TE UNI 5739-65-8.8 M20 X 100,1,65NG00R9-03_2
2519502013,1,8,UNI 5588-65 6S  M20 X 16,1,65NG00R9-03_2
2520506013,1,9,T.C.B UNI 5931-67-8.8 M10 X 60,1,65NG00R9-03_2
2519778001,1,10,25 10 X 25       25 10 X 25,1,65NG00R9-03_2
0NG844,1,11, ,1,65NG00R9-03_2
0NG843,1,12, ,1,65NG00R9-03_2
2509208155,1,13,INTERNO IR 50X58X40,1,65NG00R9-03_2
2520505004,1,14,T.C.B UNI 5931-67-8.8 M8 X 20,1,65NG00R9-03_2
2519530008,1,15,"GUK 35X1,5",1,65NG00R9-03_2
2519772001,1,16,DIN 6325 4 X 10,1,65NG00R9-03_2
2519530009,1,17,"GUK 40X1,5",1,65NG00R9-03_2
2516707004,1,18,0/9 (24-36) DIN 3017,1,65NG00R9-03_2
2513102049,1,19,"GACO OR 3100 (2,62X25,07)",1,65NG00R9-03_2
0NG842,1,20, ,1,65NG00R9-03_2
2513107030,1,21,"OR 3375          (2,62X94,92)",1,65NG00R9-03_2
2520506008,1,22,T.C.B UNI 5931-67-8.8 M10 X 35,1,65NG00R9-03_2
2509207315,1,23,A RULLINI RNA 4910-2RS,1,65NG00R9-03_2
2513101229,1,24,58X72X8,1,65NG00R9-03_2
0NG958,1,25, ,1,65NG00R9-03_2
2508115009,1,26,4208 (40X80X23),1,65NG00R9-03_2
2520503001,1,27,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R9-03_2
0NG7505,1,28, ,1,65NG00R9-03_2
2519776006,1,29,VICTORIA DIN 6325 8 X 28,1,65NG00R9-03_2
0NG7506,1,30, ,1,65NG00R9-03_2
0NG853,1,1, ,1,65NG00R9-04_2
2509207303,1,2,RNA 4902-2RS (20X28X13),1,65NG00R9-04_2
2509207305,1,3,RNA 4904-2RS (25X37X17),1,65NG00R9-04_2
0NG836,1,4, ,1,65NG00R9-04_2
2519530006,1,5,GUK/10/25,1,65NG00R9-04_2
0NG855,1,6, ,1,65NG00R9-04_2
4001027047,1,7, ,1,65NG00R9-04_2
2519521008,1,8,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R9-04_2
2508207427,1,9,GLISSEC 25F8/30X25,1,65NG00R9-04_2
